,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
7,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,408.29713448612466,605.4609120911595,674.0402943083044,778.603055311362,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198344,444.46865087047183,404.29320432306196,432.4098260646188,417.5925747135154,402.0348896216482,314.6345887042731,258.02356000207374,180.38488010317366,115.46726353477072,70.74375794842346,34.93206602296801,17.20947528422698,8.199566135564138,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.45617650452613145,0.2936369033538199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,408.2971344861248,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.37468171983454,444.4686508704719,404.29320432306207,432.40982606461887,417.59257471351566,402.03488962164835,314.63458870427314,258.0235600020739,180.38488010317369,115.4672635347708,70.7437579484235,34.932066022968016,17.209475284226986,8.19956613556414,3.282479105302875,1.5280809500473107,0.7452471931721688,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,408.2971344861248,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.37468171983454,444.4686508704719,404.29320432306207,432.40982606461887,417.59257471351566,402.03488962164835,314.63458870427314,258.0235600020739,180.38488010317369,115.4672635347708,70.7437579484235,34.932066022968016,17.209475284226986,8.19956613556414,3.282479105302875,1.5280809500473107,0.7452471931721688,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,408.29713448612466,605.4609120911595,674.0402943083044,778.603055311362,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198344,444.46865087047183,404.29320432306196,432.4098260646188,417.5925747135154,402.0348896216482,314.6345887042731,258.02356000207374,180.38488010317366,115.46726353477072,70.74375794842346,34.93206602296801,17.20947528422698,8.199566135564138,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.4232195171679651,0.2936369033538199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7452471931721686,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,408.2971344861248,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.37468171983454,444.4686508704719,404.29320432306207,432.40982606461887,417.59257471351566,402.03488962164835,314.63458870427314,258.0235600020739,180.38488010317369,115.4672635347708,70.7437579484235,34.932066022968016,17.209475284226986,8.19956613556414,3.282479105302875,1.5280809500473107,0.7452471931721688,0.42321951716796524,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,408.29713448612466,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198345,444.46865087047183,404.293204323062,432.4098260646188,417.59257471351555,402.03488962164823,314.6345887042731,258.02356000207385,180.38488010317369,115.46726353477077,70.74375794842346,34.932066022968016,17.209475284226983,8.19956613556414,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,408.2971344861248,605.4609120911598,674.0402943083046,778.6030553113621,740.7250455035169,640.415381406467,562.2207483936844,463.37468171983454,444.4686508704719,404.29320432306207,432.40982606461887,417.59257471351566,402.03488962164835,314.63458870427314,258.0235600020739,180.38488010317369,115.4672635347708,70.7437579484235,34.932066022968016,17.209475284226986,8.19956613556414,3.282479105302875,1.5280809500473107,0.7122902058140025,0.4561765045261316,0.29363690335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,408.29713448612466,605.4609120911595,674.0402943083044,778.603055311362,740.7250455035169,640.415381406467,562.2207483936844,463.3746817198344,444.46865087047183,404.29320432306196,432.4098260646188,417.5925747135154,402.0348896216482,314.6345887042731,258.02356000207374,180.38488010317366,115.46726353477072,70.74375794842346,34.93206602296801,17.20947528422698,8.199566135564138,3.2824791053028743,1.5280809500473103,0.7122902058140022,0.45617650452613145,0.2936369033538199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
